file,avg_snr_uv
jades-gds-w03-v4_prism-clear_1212_723.spec.fits,2.1905180919771445
jades-gds-w03-v4_prism-clear_1212_570.spec.fits,7.3188601222275524
jades-gds-w03-v4_prism-clear_1212_372.spec.fits,2.5334618492622076
jades-gds-w03-v4_prism-clear_1212_1805.spec.fits,1.6566082859164024
jades-gds-w03-v4_prism-clear_1212_1653.spec.fits,1.5456206380650968
jades-gds-w03-v4_prism-clear_1212_1882.spec.fits,4.779943671276552
jades-gds-w03-v4_prism-clear_1212_3663.spec.fits,3.0498534334115006
jades-gds-w03-v4_prism-clear_1212_3851.spec.fits,0.7872591494194391
jades-gds-w03-v4_prism-clear_1212_459.spec.fits,2.3415151456517753
jades-gds-w03-v4_prism-clear_1212_8401.spec.fits,2.400787620033078
jades-gds-w03-v4_prism-clear_1212_2255.spec.fits,2.410240082555813
jades-gds-w03-v4_prism-clear_1212_8031.spec.fits,0.9621062322873437
jades-gds-w03-v4_prism-clear_1212_1587.spec.fits,1.35014989314797
jades-gds-w03-v4_prism-clear_1212_394.spec.fits,1.7660711117980243
jades-gds-w03-v4_prism-clear_1212_2364.spec.fits,0.7049752975329093
jades-gds-w03-v4_prism-clear_1212_620.spec.fits,2.497031679327104
jades-gds-w03-v4_prism-clear_1212_1682.spec.fits,1.4219290154329693
jades-gds-w03-v4_prism-clear_1212_1578.spec.fits,0.6177067788168923
jades-gds-w03-v4_prism-clear_1212_440.spec.fits,0.8412408172968031
jades-gds-w03-v4_prism-clear_1212_586.spec.fits,1.9571377945969564
jades-gds-w03-v4_prism-clear_1212_520.spec.fits,1.394313727835828
jades-gds-w03-v4_prism-clear_1212_903.spec.fits,1.4496081920637915
jades-gds-w03-v4_prism-clear_1212_8375.spec.fits,1.6634887323021685
jades-gds-w03-v4_prism-clear_1212_4098.spec.fits,2.33573908046529
jades-gds-w03-v4_prism-clear_1212_4196.spec.fits,0.5842672251093359
jades-gds-w03-v4_prism-clear_1212_1475.spec.fits,1.3487116893954134
jades-gds-w05-v4_prism-clear_1212_4582.spec.fits,10.324972604295459
jades-gds-w05-v4_prism-clear_1212_5501.spec.fits,7.383412351486268
jades-gds-w05-v4_prism-clear_1212_658.spec.fits,0.29067871016774366
jades-gds-w05-v4_prism-clear_1212_4877.spec.fits,0.18372801491724006
jades-gds-w05-v4_prism-clear_1212_1672.spec.fits,22.40776262092648
jades-gds-w05-v4_prism-clear_1212_859.spec.fits,5.088462769552006
jades-gds-w05-v4_prism-clear_1212_8284.spec.fits,19.769476043296105
jades-gds-w05-v4_prism-clear_1212_4654.spec.fits,16.37825890576837
jades-gds-w05-v4_prism-clear_1212_5032.spec.fits,9.278224816510255
jades-gds-w05-v4_prism-clear_1212_5515.spec.fits,5.602747791105349
jades-gds-w05-v4_prism-clear_1212_346.spec.fits,4.688969973939119
jades-gds-w05-v4_prism-clear_1212_3985.spec.fits,5.731654383402184
jades-gds-w05-v4_prism-clear_1212_1760.spec.fits,3.874481231255195
jades-gds-w05-v4_prism-clear_1212_4404.spec.fits,4.8044390072875665
jades-gds-w05-v4_prism-clear_1212_1071.spec.fits,3.1178096727415308
jades-gds-w05-v4_prism-clear_1212_4488.spec.fits,2.556025695638284
jades-gds-w05-v4_prism-clear_1212_4651.spec.fits,8.32594061274926
jades-gds-w05-v4_prism-clear_1212_4242.spec.fits,2.718985403683688
jades-gds-w05-v4_prism-clear_1212_295.spec.fits,13.696179426119675
jades-gds-w05-v4_prism-clear_1212_4150.spec.fits,3.2925146751821415
jades-gds-w05-v4_prism-clear_1212_822.spec.fits,4.462090510465865
jades-gds-w05-v4_prism-clear_1212_8712.spec.fits,12.876904552899767
jades-gds-w05-v4_prism-clear_1212_1941.spec.fits,4.814034580740236
jades-gds-w05-v4_prism-clear_1212_2039.spec.fits,2.642049770756484
jades-gds-w05-v4_prism-clear_1212_1765.spec.fits,15.015806241754214
jades-gds-w05-v4_prism-clear_1212_841.spec.fits,5.556241251123412
jades-gds-w05-v4_prism-clear_1212_1833.spec.fits,0.4739362794421152
jades-gds-w05-v4_prism-clear_1212_1845.spec.fits,3.725233314465752
jades-gds-w05-v4_prism-clear_1212_4783.spec.fits,2.3295997808732363
jades-gds-w05-v4_prism-clear_1212_393.spec.fits,4.285503603061126
jades-gds-w05-v4_prism-clear_1212_5429.spec.fits,9.275620774862288
jades-gds-w05-v4_prism-clear_1212_5380.spec.fits,2.5679890517734782
jades-gds-w05-v4_prism-clear_1212_8373.spec.fits,3.9704047724265865
jades-gds-w05-v4_prism-clear_1212_4643.spec.fits,3.586151543072764
jades-gds-w05-v4_prism-clear_1212_1170.spec.fits,4.339868145891014
jades-gds-w05-v4_prism-clear_1212_490.spec.fits,6.9015498848793095
jades-gds-w05-v4_prism-clear_1212_5533.spec.fits,0.9926466495813488
jades-gds-w05-v4_prism-clear_1212_4933.spec.fits,4.773527240171625
jades-gds-w05-v4_prism-clear_1212_5198.spec.fits,2.864782123695276
jades-gds-w05-v4_prism-clear_1212_1573.spec.fits,2.6229792277209243
jades-gds-w05-v4_prism-clear_1212_4726.spec.fits,2.682069673478358
jades-gds-w05-v4_prism-clear_1212_2299.spec.fits,2.2158223208149166
jades-gds-w05-v4_prism-clear_1212_2399.spec.fits,3.7835467143529673
jades-gds-w05-v4_prism-clear_1212_1864.spec.fits,2.9420344824319162
jades-gds-w05-v4_prism-clear_1212_1153.spec.fits,3.7552047646149593
jades-gds-w05-v4_prism-clear_1212_5432.spec.fits,1.2059162550959053
jades-gds-w05-v4_prism-clear_1212_4836.spec.fits,1.458687192913716
jades-gds-w05-v4_prism-clear_1212_2615.spec.fits,2.041709178447893
jades-gds-w05-v4_prism-clear_1212_5475.spec.fits,2.13484085227452
jades-gds-w05-v4_prism-clear_1212_5132.spec.fits,3.8924073830810406
jades-gds-w05-v4_prism-clear_1212_1699.spec.fits,1.3005745060679599
jades-gds-w05-v4_prism-clear_1212_8312.spec.fits,2.573340888700144
jades-gds-w05-v4_prism-clear_1212_1310.spec.fits,1.816012224661758
jades-gds-w05-v4_prism-clear_1212_195.spec.fits,1.0649674419411408
jades-gds-w05-v4_prism-clear_1212_274.spec.fits,1.728222350553657
jades-gds-w05-v4_prism-clear_1212_313.spec.fits,1.2935461445094654
jades-gds-w05-v4_prism-clear_1212_1324.spec.fits,2.4352892535942026
jades-gds-w05-v4_prism-clear_1212_10056.spec.fits,0.8195063843132068
jades-gds-w05-v4_prism-clear_1212_1090.spec.fits,0.3798223023609429
jades-gds-w05-v4_prism-clear_1212_342.spec.fits,0.029129295484437843
jades-gds06-v4_prism-clear_1286_171147.spec.fits,5.017430190927436
jades-gds06-v4_prism-clear_1286_163028.spec.fits,5.809270301870059
jades-gds06-v4_prism-clear_1286_159389.spec.fits,3.887652713629059
jades-gds06-v4_prism-clear_1286_168431.spec.fits,2.197200880912176
jades-gds06-v4_prism-clear_1286_158273.spec.fits,24.86798241186562
jades-gds06-v4_prism-clear_1286_180575.spec.fits,2.5608143410907456
jades-gds06-v4_prism-clear_1286_176562.spec.fits,3.8185211767140057
jades-gds06-v4_prism-clear_1286_159494.spec.fits,6.437011365463129
jades-gds06-v4_prism-clear_1286_10019815.spec.fits,1.0584589178259702
jades-gds06-v4_prism-clear_1286_159811.spec.fits,17.118496107248973
jades-gds06-v4_prism-clear_1286_10072272.spec.fits,0.7214078504183444
jades-gds06-v4_prism-clear_1286_40382.spec.fits,0.3580022112419717
jades-gds06-v4_prism-clear_1286_165355.spec.fits,18.154641130191223
jades-gds06-v4_prism-clear_1286_158797.spec.fits,2.1133294859736664
jades-gds06-v4_prism-clear_1286_180813.spec.fits,7.767561382023256
jades-gds06-v4_prism-clear_1286_158633.spec.fits,9.498364138730404
jades-gds06-v4_prism-clear_1286_162894.spec.fits,22.764217385830293
jades-gds06-v4_prism-clear_1286_10072503.spec.fits,6.41468836625992
jades-gds06-v4_prism-clear_1286_10072507.spec.fits,4.152662203358805
jades-gds06-v4_prism-clear_1286_10025472.spec.fits,5.783553255243534
jades-gds06-v4_prism-clear_1286_165209.spec.fits,3.6481207203666726
jades-gds06-v4_prism-clear_1286_4491.spec.fits,14.543727704129845
jades-gds06-v4_prism-clear_1286_159438.spec.fits,37.824497947427574
jades-gds06-v4_prism-clear_1286_167544.spec.fits,9.589510868128318
jades-gds06-v4_prism-clear_1286_175185.spec.fits,7.109460715357316
jades-gds06-v4_prism-clear_1286_178590.spec.fits,1.6753041782127853
jades-gds06-v4_prism-clear_1286_158314.spec.fits,7.06764104481649
jades-gds06-v4_prism-clear_1286_6700.spec.fits,12.079428574025666
jades-gds06-v4_prism-clear_1286_10019731.spec.fits,4.653004401473052
jades-gds06-v4_prism-clear_1286_175166.spec.fits,10.01336046459095
jades-gds06-v4_prism-clear_1286_10057885.spec.fits,12.518360038003374
jades-gds06-v4_prism-clear_1286_157811.spec.fits,5.275907586503648
jades-gds06-v4_prism-clear_1286_2150.spec.fits,14.004322941502057
jades-gds06-v4_prism-clear_1286_175611.spec.fits,20.58762727625571
jades-gds06-v4_prism-clear_1286_180146.spec.fits,0.757560413842777
jades-gds06-v4_prism-clear_1286_168873.spec.fits,2.7390279748331174
jades-gds06-v4_prism-clear_1286_159717.spec.fits,5.522391648106196
jades-gds06-v4_prism-clear_1286_172135.spec.fits,8.061001832167678
jades-gds06-v4_prism-clear_1286_63722.spec.fits,5.150794510104738
jades-gds06-v4_prism-clear_1286_10072485.spec.fits,1.708101880441362
jades-gds06-v4_prism-clear_1286_159617.spec.fits,3.463092420881115
jades-gds06-v4_prism-clear_1286_159802.spec.fits,6.0904042014133735
jades-gds06-v4_prism-clear_1286_38665.spec.fits,5.076531457463156
jades-gds06-v4_prism-clear_1286_159744.spec.fits,4.6950188581494
jades-gds06-v4_prism-clear_1286_174463.spec.fits,2.0018387312800248
jades-gds06-v4_prism-clear_1286_3204.spec.fits,7.820792686037049
jades-gds06-v4_prism-clear_1286_18440.spec.fits,2.1992121044116915
jades-gds06-v4_prism-clear_1286_168188.spec.fits,3.5249941870671195
jades-gds06-v4_prism-clear_1286_9045.spec.fits,3.228656259366716
jades-gds06-v4_prism-clear_1286_175034.spec.fits,2.121133111480807
jades-gds06-v4_prism-clear_1286_179198.spec.fits,6.481413505649477
jades-gds06-v4_prism-clear_1286_158267.spec.fits,4.349971160027818
jades-gds06-v4_prism-clear_1286_162416.spec.fits,5.641463518397977
jades-gds06-v4_prism-clear_1286_35730.spec.fits,1.6046660551002518
jades-gds06-v4_prism-clear_1286_172566.spec.fits,10.362115250326701
jades-gds06-v4_prism-clear_1286_165161.spec.fits,3.1697493938390084
jades-gds06-v4_prism-clear_1286_20013405.spec.fits,10.093813531977396
jades-gds06-v4_prism-clear_1286_3191.spec.fits,1.487314908198732
jades-gds06-v4_prism-clear_1286_283734.spec.fits,5.88011363304336
jades-gds06-v4_prism-clear_1286_173895.spec.fits,4.592975078908455
jades-gds06-v4_prism-clear_1286_158011.spec.fits,8.915113958682689
jades-gds06-v4_prism-clear_1286_50234.spec.fits,7.96565379198943
jades-gds06-v4_prism-clear_1286_b486.spec.fits,0.8105913601814326
jades-gds06-v4_prism-clear_1286_42074.spec.fits,4.981189707437082
jades-gds06-v4_prism-clear_1286_35867.spec.fits,8.822288602316391
jades-gds06-v4_prism-clear_1286_161668.spec.fits,1.7416610285537235
jades-gds06-v4_prism-clear_1286_28333.spec.fits,1.3368573920508924
jades-gds06-v4_prism-clear_1286_282381.spec.fits,3.4112701789683895
jades-gds06-v4_prism-clear_1286_3869.spec.fits,8.668792219291365
jades-gds06-v4_prism-clear_1286_166053.spec.fits,1.5934118072589591
jades-gds06-v4_prism-clear_1286_158654.spec.fits,1.9153620313332993
jades-gds06-v4_prism-clear_1286_165837.spec.fits,4.438145854681307
jades-gds06-v4_prism-clear_1286_282620.spec.fits,1.0749216864094946
jades-gds06-v4_prism-clear_1286_3324.spec.fits,5.5284828303036235
jades-gds06-v4_prism-clear_1286_5501.spec.fits,2.2365811303484087
jades-gds06-v4_prism-clear_1286_179450.spec.fits,1.0438768099274323
jades-gds06-v4_prism-clear_1286_10021735.spec.fits,3.77899490320093
jades-gds06-v4_prism-clear_1286_38925.spec.fits,2.4909170830888594
jades-gds06-v4_prism-clear_1286_174543.spec.fits,4.325934912383351
jades-gds06-v4_prism-clear_1286_179483.spec.fits,2.5155709188894417
jades-gds06-v4_prism-clear_1286_160835.spec.fits,2.7110993563267107
jades-gds06-v4_prism-clear_1286_171124.spec.fits,1.4409509463434724
jades-gds06-v4_prism-clear_1286_173997.spec.fits,2.5809929656883175
jades-gds06-v4_prism-clear_1286_8656.spec.fits,3.826278373350432
jades-gds06-v4_prism-clear_1286_8374.spec.fits,4.011178041299887
jades-gds06-v4_prism-clear_1286_3049.spec.fits,2.5574887080389463
jades-gds06-v4_prism-clear_1286_20057378.spec.fits,4.611088703037036
jades-gds06-v4_prism-clear_1286_38057.spec.fits,3.9845852132730895
jades-gds06-v4_prism-clear_1286_283897.spec.fits,1.9766365643903316
jades-gds06-v4_prism-clear_1286_20006347.spec.fits,5.58539089895775
jades-gds06-v4_prism-clear_1286_2727.spec.fits,1.985192048012042
jades-gds06-v4_prism-clear_1286_20057250.spec.fits,3.3950108835995993
jades-gds06-v4_prism-clear_1286_20174121.spec.fits,4.540375646802738
jades-gds06-v4_prism-clear_1286_175793.spec.fits,1.8389928279154246
jades-gds06-v4_prism-clear_1286_20175729.spec.fits,3.537133800366198
jades-gds06-v4_prism-clear_1286_1496.spec.fits,1.1909126169008413
jades-gds06-v4_prism-clear_1286_44500.spec.fits,2.521772724801938
jades-gds06-v4_prism-clear_1286_177323.spec.fits,1.7016712861770549
jades-gds06-v4_prism-clear_1286_20030333.spec.fits,2.7555852235759684
jades-gds06-v4_prism-clear_1286_279182.spec.fits,1.6428719083919001
jades-gds06-v4_prism-clear_1286_2930.spec.fits,1.0946828494142375
jades-gds06-v4_prism-clear_1286_20037458.spec.fits,1.9927609598469014
jades-gds06-v4_prism-clear_1286_41934.spec.fits,1.902053648215679
jades-gds06-v4_prism-clear_1286_172168.spec.fits,2.8207055510295214
jades-gds06-v4_prism-clear_1286_28289.spec.fits,3.1068605700394523
jades-gds06-v4_prism-clear_1286_33619.spec.fits,1.8743307308801578
jades-gds06-v4_prism-clear_1286_31017.spec.fits,3.37470817896107
jades-gds06-v4_prism-clear_1286_170891.spec.fits,2.6089769343741227
jades-gds06-v4_prism-clear_1286_8588.spec.fits,0.8422047833462422
jades-gds06-v4_prism-clear_1286_43481.spec.fits,1.3490384364638774
jades-gds06-v4_prism-clear_1286_5192.spec.fits,0.8852681898292879
jades-gds06-v4_prism-clear_1286_170026.spec.fits,1.811357503381944
jades-gds06-v4_prism-clear_1286_10027113.spec.fits,0.28158654361628827
jades-gds06-v4_prism-clear_1286_40883.spec.fits,1.7820084281418254
jades-gds06-v4_prism-clear_1286_6546.spec.fits,1.8867899250285016
jades-gds06-v4_prism-clear_1286_171156.spec.fits,0.4503825926708422
jades-gds03-v4_prism-clear_1286_169447.spec.fits,3.464628078870324
jades-gds03-v4_prism-clear_1286_190909.spec.fits,4.522089880389756
jades-gds03-v4_prism-clear_1286_95479.spec.fits,6.878837659411738
jades-gds03-v4_prism-clear_1286_195588.spec.fits,29.14303084408706
jades-gds03-v4_prism-clear_1286_191390.spec.fits,1.885619665301938
jades-gds03-v4_prism-clear_1286_169951.spec.fits,2.3807693776974572
jades-gds03-v4_prism-clear_1286_183759.spec.fits,0.2728640504514535
jades-gds03-v4_prism-clear_1286_191250.spec.fits,23.533697668608195
jades-gds03-v4_prism-clear_1286_179013.spec.fits,2.067211351080303
jades-gds03-v4_prism-clear_1286_10026167.spec.fits,5.4460700651165315
jades-gds03-v4_prism-clear_1286_185290.spec.fits,17.74851261823389
jades-gds03-v4_prism-clear_1286_181082.spec.fits,15.928116349223135
jades-gds03-v4_prism-clear_1286_190389.spec.fits,5.866307954945124
jades-gds03-v4_prism-clear_1286_10024789.spec.fits,11.148507839525388
jades-gds03-v4_prism-clear_1286_169690.spec.fits,8.048769046369447
jades-gds03-v4_prism-clear_1286_192380.spec.fits,3.654225055943547
jades-gds03-v4_prism-clear_1286_191208.spec.fits,2.0042842926357025
jades-gds03-v4_prism-clear_1286_10024792.spec.fits,8.76488542170846
jades-gds03-v4_prism-clear_1286_82130.spec.fits,3.178662322626972
jades-gds03-v4_prism-clear_1286_69251.spec.fits,9.227310455648906
jades-gds03-v4_prism-clear_1286_180657.spec.fits,21.245856728475275
jades-gds03-v4_prism-clear_1286_193699.spec.fits,0.7436868364258369
jades-gds03-v4_prism-clear_1286_195107.spec.fits,1.6837622249792623
jades-gds03-v4_prism-clear_1286_41503.spec.fits,7.293272834151736
jades-gds03-v4_prism-clear_1286_173529.spec.fits,3.0190291313180784
jades-gds03-v4_prism-clear_1286_32523.spec.fits,5.598886851138745
jades-gds03-v4_prism-clear_1286_67776.spec.fits,6.097414999621671
jades-gds03-v4_prism-clear_1286_183843.spec.fits,4.107292229836982
jades-gds03-v4_prism-clear_1286_182656.spec.fits,13.35840288066132
jades-gds03-v4_prism-clear_1286_289101.spec.fits,3.1567622052927042
jades-gds03-v4_prism-clear_1286_280764.spec.fits,3.287432533440211
jades-gds03-v4_prism-clear_1286_176498.spec.fits,2.205218927033265
jades-gds03-v4_prism-clear_1286_186077.spec.fits,0.549613309125016
jades-gds03-v4_prism-clear_1286_20191918.spec.fits,2.0586670013037667
jades-gds03-v4_prism-clear_1286_88137.spec.fits,4.74536002177892
jades-gds03-v4_prism-clear_1286_167669.spec.fits,6.588908459107161
jades-gds03-v4_prism-clear_1286_88182.spec.fits,8.377401033449484
jades-gds03-v4_prism-clear_1286_174756.spec.fits,3.966664054477816
jades-gds03-v4_prism-clear_1286_33499.spec.fits,11.346811278536673
jades-gds03-v4_prism-clear_1286_89372.spec.fits,9.167774716842997
jades-gds03-v4_prism-clear_1286_76543.spec.fits,1.5324674897361354
jades-gds03-v4_prism-clear_1286_190921.spec.fits,4.4708735582421415
jades-gds03-v4_prism-clear_1286_193512.spec.fits,4.2256258470707495
jades-gds03-v4_prism-clear_1286_178710.spec.fits,3.440667284366344
jades-gds03-v4_prism-clear_1286_26095.spec.fits,11.408947798867212
jades-gds03-v4_prism-clear_1286_39215.spec.fits,3.7546046081644837
jades-gds03-v4_prism-clear_1286_54970.spec.fits,8.889386510588116
jades-gds03-v4_prism-clear_1286_84256.spec.fits,1.52170008318171
jades-gds03-v4_prism-clear_1286_85314.spec.fits,3.238533481119533
jades-gds03-v4_prism-clear_1286_35299.spec.fits,2.5278229404978076
jades-gds03-v4_prism-clear_1286_177655.spec.fits,5.504937039534701
jades-gds03-v4_prism-clear_1286_52754.spec.fits,4.332074984016895
jades-gds03-v4_prism-clear_1286_81659.spec.fits,4.254829849804888
jades-gds03-v4_prism-clear_1286_257044.spec.fits,2.230866129526036
jades-gds03-v4_prism-clear_1286_54144.spec.fits,6.39336920222432
jades-gds03-v4_prism-clear_1286_48016.spec.fits,2.6720868045839907
jades-gds03-v4_prism-clear_1286_189743.spec.fits,2.8862141176739318
jades-gds03-v4_prism-clear_1286_191333.spec.fits,1.5051668361030746
jades-gds03-v4_prism-clear_1286_92753.spec.fits,3.7255763194477836
jades-gds03-v4_prism-clear_1286_40439.spec.fits,4.267771125799969
jades-gds03-v4_prism-clear_1286_97118.spec.fits,2.117926598319934
jades-gds03-v4_prism-clear_1286_187674.spec.fits,2.849291601657006
jades-gds03-v4_prism-clear_1286_251660.spec.fits,2.388486799063897
jades-gds03-v4_prism-clear_1286_196333.spec.fits,2.7767007519175047
jades-gds03-v4_prism-clear_1286_29609.spec.fits,2.1916230596899866
jades-gds03-v4_prism-clear_1286_85770.spec.fits,1.301398532445302
jades-gds03-v4_prism-clear_1286_20027503.spec.fits,6.922604502305714
jades-gds03-v4_prism-clear_1286_86788.spec.fits,2.755770831761939
jades-gds03-v4_prism-clear_1286_78933.spec.fits,2.506709050854472
jades-gds03-v4_prism-clear_1286_79644.spec.fits,2.333410783160183
jades-gds03-v4_prism-clear_1286_90384.spec.fits,1.007015809552693
jades-gds03-v4_prism-clear_1286_190058.spec.fits,3.8338797497286685
jades-gds03-v4_prism-clear_1286_76597.spec.fits,1.2345837929175003
jades-gds03-v4_prism-clear_1286_73690.spec.fits,2.4445782058138152
jades-gds03-v4_prism-clear_1286_31015.spec.fits,2.3657165486916063
jades-gds03-v4_prism-clear_1286_20062600.spec.fits,3.417881313154822
jades-gds03-v4_prism-clear_1286_172975.spec.fits,1.3503315963893776
jades-gds03-v4_prism-clear_1286_20037458.spec.fits,3.034227546584291
jades-gds03-v4_prism-clear_1286_45741.spec.fits,1.8838934348517526
jades-gds03-v4_prism-clear_1286_181301.spec.fits,1.942663300992562
jades-gds03-v4_prism-clear_1286_85849.spec.fits,1.4451435398189936
jades-gds03-v4_prism-clear_1286_28871.spec.fits,0.37887210976899555
jades-gds03-v4_prism-clear_1286_91285.spec.fits,4.416099558206459
jades-gds03-v4_prism-clear_1286_283619.spec.fits,0.7817487790700722
jades-gds03-v4_prism-clear_1286_190122.spec.fits,1.4926705901899124
jades-gds03-v4_prism-clear_1286_66521.spec.fits,2.6629086407856204
jades-gds03-v4_prism-clear_1286_25173.spec.fits,2.5631734015309897
jades-gds03-v4_prism-clear_1286_20089745.spec.fits,2.059327496508051
jades-gds03-v4_prism-clear_1286_83926.spec.fits,0.26644329554523966
jades-gds03-v4_prism-clear_1286_83114.spec.fits,1.3769762744846092
jades-gds03-v4_prism-clear_1286_20042645.spec.fits,3.1792210924633144
jades-gds03-v4_prism-clear_1286_10016883.spec.fits,1.684516667314509
jades-gds03-v4_prism-clear_1286_177323.spec.fits,3.1465478606953594
jades-gds03-v4_prism-clear_1286_20083087.spec.fits,2.5355519371672757
jades-gds03-v4_prism-clear_1286_171875.spec.fits,2.791311420578964
jades-gds03-v4_prism-clear_1286_84757.spec.fits,0.8142446530371129
jades-gds03-v4_prism-clear_1286_20040324.spec.fits,2.817375358882417
jades-gds03-v4_prism-clear_1286_49649.spec.fits,1.8441588125708284
jades-gds03-v4_prism-clear_1286_169896.spec.fits,1.1061983914093976
jades-gds03-v4_prism-clear_1286_33212.spec.fits,0.8116899449591954
jades-gds03-v4_prism-clear_1286_90155.spec.fits,2.142265601007444
jades-gds03-v4_prism-clear_1286_86569.spec.fits,0.8918312968098006
jades-gds03-v4_prism-clear_1286_10016606.spec.fits,0.7170591580375738
jades-gds03-v4_prism-clear_1286_20176151.spec.fits,1.7081688887947988
jades-gds03-v4_prism-clear_1286_180713.spec.fits,0.4023192217910499
jades-gds03-v4_prism-clear_1286_52515.spec.fits,0.7580132942991258
jades-gds03-v4_prism-clear_1286_193756.spec.fits,0.8212230512316884
jades-gds03-v4_prism-clear_1286_77629.spec.fits,0.7375150162228896
jades-gds03-v4_prism-clear_1286_83549.spec.fits,0.43055775608306823
jades-gds03-v4_prism-clear_1286_177142.spec.fits,0.28722530438914906
jades-gds03-v4_prism-clear_1286_44684.spec.fits,0.2995769979671993
jades-gds03-v4_prism-clear_1286_73753.spec.fits,0.3286492258183644
jades-gds04-v4_prism-clear_1286_165698.spec.fits,7.935540499746596
jades-gds04-v4_prism-clear_1286_163028.spec.fits,6.413559417746591
jades-gds04-v4_prism-clear_1286_b794.spec.fits,0.5801040783347156
jades-gds04-v4_prism-clear_1286_168431.spec.fits,2.9086353105544114
jades-gds04-v4_prism-clear_1286_161558.spec.fits,0.5791482521316716
jades-gds04-v4_prism-clear_1286_164189.spec.fits,17.104163363768226
jades-gds04-v4_prism-clear_1286_167774.spec.fits,1.948350197306387
jades-gds04-v4_prism-clear_1286_165701.spec.fits,1.6133277032398108
jades-gds04-v4_prism-clear_1286_12442.spec.fits,2.406090772758618
jades-gds04-v4_prism-clear_1286_53237.spec.fits,20.29290116614432
jades-gds04-v4_prism-clear_1286_164011.spec.fits,3.1122809633294133
jades-gds04-v4_prism-clear_1286_48839.spec.fits,5.154516565931079
jades-gds04-v4_prism-clear_1286_63829.spec.fits,11.031265369530605
jades-gds04-v4_prism-clear_1286_183358.spec.fits,6.28600686108707
jades-gds04-v4_prism-clear_1286_185550.spec.fits,10.129960871545462
jades-gds04-v4_prism-clear_1286_173246.spec.fits,7.622758581842696
jades-gds04-v4_prism-clear_1286_184541.spec.fits,12.744473919589128
jades-gds04-v4_prism-clear_1286_188785.spec.fits,7.182234312947877
jades-gds04-v4_prism-clear_1286_175185.spec.fits,3.9172046919945758
jades-gds04-v4_prism-clear_1286_159386.spec.fits,8.376562512440522
jades-gds04-v4_prism-clear_1286_164658.spec.fits,21.844187387920396
jades-gds04-v4_prism-clear_1286_190192.spec.fits,3.2755831299146356
jades-gds04-v4_prism-clear_1286_165111.spec.fits,3.651369982863864
jades-gds04-v4_prism-clear_1286_182877.spec.fits,3.412448311509031
jades-gds04-v4_prism-clear_1286_180835.spec.fits,5.626872944742937
jades-gds04-v4_prism-clear_1286_166539.spec.fits,16.668456153037155
jades-gds04-v4_prism-clear_1286_186024.spec.fits,11.591303991906456
jades-gds04-v4_prism-clear_1286_178845.spec.fits,7.105082780312823
jades-gds04-v4_prism-clear_1286_52699.spec.fits,3.015823865001564
jades-gds04-v4_prism-clear_1286_159401.spec.fits,6.5956707957472425
jades-gds04-v4_prism-clear_1286_11813.spec.fits,5.146873711959317
jades-gds04-v4_prism-clear_1286_10027810.spec.fits,2.051952777349085
jades-gds04-v4_prism-clear_1286_284278.spec.fits,2.7182303026127292
jades-gds04-v4_prism-clear_1286_33499.spec.fits,10.345536299674444
jades-gds04-v4_prism-clear_1286_189001.spec.fits,7.656403339597323
jades-gds04-v4_prism-clear_1286_49303.spec.fits,8.983536329341662
jades-gds04-v4_prism-clear_1286_160205.spec.fits,2.003486075560302
jades-gds04-v4_prism-clear_1286_13938.spec.fits,5.943454759663831
jades-gds04-v4_prism-clear_1286_164612.spec.fits,2.028836319279122
jades-gds04-v4_prism-clear_1286_184677.spec.fits,4.001599429922067
jades-gds04-v4_prism-clear_1286_177268.spec.fits,1.6620828075859229
jades-gds04-v4_prism-clear_1286_185298.spec.fits,3.064117693031177
jades-gds04-v4_prism-clear_1286_160166.spec.fits,2.8177255382181676
jades-gds04-v4_prism-clear_1286_17725.spec.fits,2.9086909318763716
jades-gds04-v4_prism-clear_1286_10021620.spec.fits,1.6238858654799226
jades-gds04-v4_prism-clear_1286_182666.spec.fits,1.8678048792541153
jades-gds04-v4_prism-clear_1286_188462.spec.fits,2.631231569075274
jades-gds04-v4_prism-clear_1286_63284.spec.fits,3.0139059200949174
jades-gds04-v4_prism-clear_1286_8825.spec.fits,5.57807080787544
jades-gds04-v4_prism-clear_1286_73678.spec.fits,8.680072117597836
jades-gds04-v4_prism-clear_1286_159979.spec.fits,3.2056810367758937
jades-gds04-v4_prism-clear_1286_42831.spec.fits,5.645782553197354
jades-gds04-v4_prism-clear_1286_183382.spec.fits,3.230847287271684
jades-gds04-v4_prism-clear_1286_20013405.spec.fits,6.308815686905782
jades-gds04-v4_prism-clear_1286_186878.spec.fits,2.6593354304224817
jades-gds04-v4_prism-clear_1286_283025.spec.fits,4.001679771539818
jades-gds04-v4_prism-clear_1286_9542.spec.fits,3.349591165554457
jades-gds04-v4_prism-clear_1286_186247.spec.fits,4.129189624489301
jades-gds04-v4_prism-clear_1286_20179485.spec.fits,3.541758301412412
jades-gds04-v4_prism-clear_1286_170581.spec.fits,2.2236610225747
jades-gds04-v4_prism-clear_1286_54393.spec.fits,2.109060846038351
jades-gds04-v4_prism-clear_1286_179199.spec.fits,4.4390648184214845
jades-gds04-v4_prism-clear_1286_184060.spec.fits,8.5157479062715
jades-gds04-v4_prism-clear_1286_164847.spec.fits,2.1261564284925023
